seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280003005,16,12,f80a7d653748daf070076ae91ef871b39e469c67d99968aa030f75d85206488d,False,0.75,1471.5713786600427,False,False,True,23545.142058560683,1962.0951715467236,1.1748266999998123,129,fixed scan schedule exhausted without complete evidence,scan_limit,15836.142058560683,6480.0,1166.0,63.0
280003006,16,16,2815cc7cc917decb7301414afdcc8727de30fffba718e5606274ea890fc2e065,True,1.0,636.274100272852,False,True,True,10180.385604365632,636.274100272852,1.3970585000001847,45,,all_cleared,8213.38560436563,1615.0,269.0,83.0
280003007,16,15,ab54d559e3d51392c86c5ef1ed49e758d2e6dfa20ffa02d88a0badd9851edb29,False,0.9375,1394.5103143466104,False,False,True,22312.165029545766,1487.4776686363844,1.6546677999999702,129,fixed scan schedule exhausted without complete evidence,scan_limit,16411.16502954577,4920.0,906.0,75.0
280003008,16,16,f0ad304a4f2db8b64807cd645b0c9bd0bee34d58c437571377769a248f027fb8,True,1.0,1246.0805661755578,False,True,True,19937.289058808925,1246.0805661755578,1.1775319000000763,108,,all_cleared,15065.289058808927,4085.0,707.0,80.0
280003009,16,16,ee687e7b36aeff2f9619be5e87f1caaf35be009fc203b3b08b050b425c753ede,True,1.0,1396.2278347274569,False,True,True,22339.64535563931,1396.2278347274569,1.5797511999999188,119,,all_cleared,16028.645355639312,5290.0,938.0,83.0
280003010,16,15,20299b23a52711e5304eb608046da75f4f1db75062e025dc0907d61af1a27da9,False,0.9375,1384.5819067227733,False,False,True,22153.310507564373,1476.8873671709582,1.4038631000000805,129,fixed scan schedule exhausted without complete evidence,scan_limit,15979.31050756437,5190.0,909.0,75.0
280003011,16,16,fb4863c3a9d2e68143df188d6d54607fb8ed8b3a9d9313a8ac0132ee23e8ef8b,True,1.0,713.88292671819,False,True,True,11422.12682749104,713.88292671819,1.0816181000000142,54,,all_cleared,8592.12682749104,2340.0,410.0,80.0
280003012,16,15,68bf6361fed6c1eb469e66cf013cd0885648e3f4f401a1962fff21a9a5d19632,False,0.9375,1302.0834810826927,False,False,True,20833.335697323084,1388.8890464882056,1.1096181000000342,129,fixed scan schedule exhausted without complete evidence,scan_limit,16506.335697323084,3655.0,597.0,75.0
280003013,16,16,2780a3de3eba2a5438162e40eed356bb5c5c73e5e6e51af8f1eeb965acbb2209,True,1.0,1342.147888676357,False,True,True,21474.366218821713,1342.147888676357,1.3061012999999093,129,,all_cleared,16459.366218821713,4225.0,710.0,80.0
280003014,16,16,c4d2b341f6818c84e59f2aab15609b8516acd7504e25c1e3b42fe79bdfbde108,True,1.0,552.078405129679,False,True,True,8833.254482074864,552.078405129679,1.238181600000189,34,,all_cleared,6932.254482074864,1555.0,263.0,83.0
280003015,16,16,3d63d22dd74fef0482b8f6d6518a8cd13caabfdf04e5b6c9851c708838581a10,True,1.0,804.5377281977433,False,True,True,12872.603651163892,804.5377281977433,1.3734260000001086,54,,all_cleared,9510.603651163896,2785.0,494.0,83.0
280003016,16,15,74f44c9372fd4f0332b24624fd501f43d7d280043102dca1bd91332fb294fd6d,False,0.9375,1471.3644512508527,False,False,True,23541.831220013642,1569.4554146675762,1.4655063999998674,129,fixed scan schedule exhausted without complete evidence,scan_limit,16911.831220013642,5575.0,980.0,75.0
280003017,16,16,ae8935713299819a435046fa5a6a90788b3622dc2ac3f9c0d36b73d1c830bdfd,True,1.0,644.846112201841,False,True,True,10317.537795229457,644.846112201841,0.8541154000001825,42,,all_cleared,7967.537795229456,1925.0,342.0,83.0
280003018,16,16,4b4c66e3be9ef4017a6e72dcb5e581a52e7ffd5cf8d0355708fe94ec52c4ff14,True,1.0,716.7529037346623,False,True,True,11468.046459754596,716.7529037346623,0.9865546999999424,48,,all_cleared,8510.046459754596,2435.0,437.0,86.0
280003019,16,16,1c08147bad948a4021f092e73300f471326891582191da3334fc24e3fae0369a,True,1.0,755.3579339663694,False,True,True,12085.72694346191,755.3579339663694,1.2322239000000081,59,,all_cleared,9311.726943461912,2295.0,390.0,89.0
