seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280002009,14,14,dac3f2b1d3453a507308cd1e9bbd876e82978511b150b75332693070d4340452,True,1.0,405.17618813532226,False,True,True,5672.466633894512,405.17618813532226,0.45470530000000053,21,,all_cleared,4247.46663389451,1140.0,209.0,76.0
280002010,14,14,da1f732af977918961d955e74920c0f37dee3852d8fffb39ceccf5ce7a386df3,True,1.0,417.72439036603083,False,True,True,5848.141465124431,417.72439036603083,0.47789480000005824,21,,all_cleared,4282.141465124431,1260.0,236.0,70.0
280002011,14,14,7786fdadf1fe19bcc27e4edecb1979d1a633d4fd2a9a939b042cfecd8d1920a9,True,1.0,410.6496625994553,False,True,True,5749.095276392374,410.6496625994553,0.5093305000000328,21,,all_cleared,4179.095276392375,1265.0,226.0,79.0
280002012,14,14,68d7499c55179650e364208209aa87f1fbc90292fa6ebded2cb5574c54c23694,True,1.0,431.41301032485427,False,True,True,6039.782144547959,431.41301032485427,0.5195479000000205,21,,all_cleared,4428.782144547961,1300.0,241.0,70.0
280002013,14,14,964716d98409f176a23d3e72486d084133615f0809ec1f7c926b8e58cda22db5,True,1.0,440.2203218629051,False,True,True,6163.084506080671,440.2203218629051,0.5840091999999686,21,,all_cleared,4624.084506080671,1240.0,223.0,76.0
280002014,14,14,3a98d5630f8b91f5fb35b6eeae5d1d2d5fee89437a8aa49597294959a1607384,True,1.0,409.80190540004065,False,True,True,5737.226675600569,409.80190540004065,0.41342819999999847,21,,all_cleared,4397.226675600567,1065.0,196.0,79.0
280002015,14,14,865ef85e91be005f0328373558b6c80b9ac19ec9cc78a9da522a5fe9d35f6ab9,True,1.0,411.5345243653219,False,True,True,5761.483341114506,411.5345243653219,0.4171470999999656,21,,all_cleared,4377.4833411145055,1115.0,199.0,70.0
280002016,14,14,098820abbf5e770869f884a45da2d6fc266835860387da35069ccaef8d9c133d,True,1.0,412.5881653273016,False,True,True,5776.234314582222,412.5881653273016,0.451075699999933,21,,all_cleared,4344.234314582223,1140.0,213.0,79.0
280002017,14,14,83085914a7d9cac0a813ba6f3430bc8c62246271b483d7f2a09a7c2d75f1543f,True,1.0,447.12862005518895,False,True,True,6259.800680772645,447.12862005518895,0.49860919999991893,21,,all_cleared,4635.800680772646,1310.0,241.0,73.0
280002018,14,14,0ac2f84aa294f1d48a6376e4250c0078cf6246266d71c8284b48ade7898453d9,True,1.0,390.5158959538015,False,True,True,5467.22254335322,390.5158959538015,0.5592457000000195,21,,all_cleared,4124.222543353219,1070.0,194.0,79.0
280002019,14,14,dfc383abde39c3fb049ca5dd9677afdb20fc2e39f48e1a02058f41d774f6a4b8,True,1.0,401.9242885248094,False,True,True,5626.940039347332,401.9242885248094,0.4134609000000182,21,,all_cleared,4090.9400393473315,1235.0,228.0,73.0
280003000,16,16,12de93a25e32d16dd042a536680fc2f71dcb8ddcba704315a27bb4745a22e3f7,True,1.0,329.6239615527443,False,True,True,5273.983384843908,329.6239615527443,0.4688328999999385,15,,all_cleared,4102.983384843906,905.0,171.0,95.0
