seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280002009,14,14,dac3f2b1d3453a507308cd1e9bbd876e82978511b150b75332693070d4340452,True,1.0,412.19266420901965,False,True,True,5770.697298926275,412.19266420901965,0.7579881000000341,21,,all_cleared,4306.697298926277,1170.0,221.0,73.0
280002010,14,14,da1f732af977918961d955e74920c0f37dee3852d8fffb39ceccf5ce7a386df3,True,1.0,417.24920260928036,False,True,True,5841.488836529925,417.24920260928036,0.8508663999999726,21,,all_cleared,4158.488836529926,1350.0,257.0,76.0
280002011,14,14,7786fdadf1fe19bcc27e4edecb1979d1a633d4fd2a9a939b042cfecd8d1920a9,True,1.0,402.128825868209,False,True,True,5629.803562154926,402.128825868209,0.5762444000000642,21,,all_cleared,4153.803562154927,1180.0,220.0,76.0
280002012,14,14,68d7499c55179650e364208209aa87f1fbc90292fa6ebded2cb5574c54c23694,True,1.0,439.7558469013059,False,True,True,6156.5818566182825,439.7558469013059,0.7226110999999946,21,,all_cleared,4469.581856618283,1360.0,257.0,70.0
280002013,14,14,964716d98409f176a23d3e72486d084133615f0809ec1f7c926b8e58cda22db5,True,1.0,473.956771039245,False,True,True,6635.39479454943,473.956771039245,0.8517519000000675,21,,all_cleared,5012.394794549431,1305.0,242.0,76.0
280002014,14,14,3a98d5630f8b91f5fb35b6eeae5d1d2d5fee89437a8aa49597294959a1607384,True,1.0,415.7759378255907,False,True,True,5820.86312955827,415.7759378255907,0.722254600000042,21,,all_cleared,4390.863129558271,1140.0,211.0,79.0
280002015,14,14,865ef85e91be005f0328373558b6c80b9ac19ec9cc78a9da522a5fe9d35f6ab9,True,1.0,428.32664498831343,False,True,True,5996.573029836388,428.32664498831343,0.6224573000000646,21,,all_cleared,4581.573029836387,1140.0,202.0,73.0
280002016,14,14,098820abbf5e770869f884a45da2d6fc266835860387da35069ccaef8d9c133d,True,1.0,428.14767428408123,False,True,True,5994.067439977137,428.14767428408123,0.7664172999999437,21,,all_cleared,4457.067439977137,1230.0,225.0,82.0
280002017,14,14,83085914a7d9cac0a813ba6f3430bc8c62246271b483d7f2a09a7c2d75f1543f,True,1.0,425.3742234018794,False,True,True,5955.2391276263115,425.3742234018794,0.5583881999999676,21,,all_cleared,4417.23912762631,1235.0,233.0,70.0
280002018,14,14,0ac2f84aa294f1d48a6376e4250c0078cf6246266d71c8284b48ade7898453d9,True,1.0,397.24004425406895,False,True,True,5561.3606195569655,397.24004425406895,0.870404100000087,21,,all_cleared,4132.360619556965,1145.0,205.0,79.0
280002019,14,14,dfc383abde39c3fb049ca5dd9677afdb20fc2e39f48e1a02058f41d774f6a4b8,True,1.0,419.1983595232279,False,True,True,5868.777033325191,419.1983595232279,0.6801138999999239,21,,all_cleared,4253.77703332519,1300.0,239.0,76.0
280003000,16,16,12de93a25e32d16dd042a536680fc2f71dcb8ddcba704315a27bb4745a22e3f7,True,1.0,352.8141130474912,False,True,True,5645.0258087598595,352.8141130474912,0.6813355999998976,17,,all_cleared,4402.0258087598595,975.0,182.0,86.0
280003001,16,16,96446fd2d55171eeabc3ee400fef9dbc91ed56c9f56ac5b2be60b50a613ca0cb,True,1.0,386.6977722128554,False,True,True,6187.164355405686,386.6977722128554,0.8283374000000094,20,,all_cleared,4784.164355405686,1115.0,205.0,83.0
280003002,16,16,174eb2b818b244679d0a78669673ca84da2e328a6935de9d8178d95414f50a26,True,1.0,358.9216640019807,False,True,True,5742.746624031691,358.9216640019807,0.7128854000000047,20,,all_cleared,4471.746624031691,1005.0,186.0,80.0
280003003,16,16,7216274667a8a823c69701a94e2f4db53339f3261582b198382a562e0be584ba,True,1.0,374.7527644427164,False,True,True,5996.044231083462,374.7527644427164,0.9882008999999243,18,,all_cleared,4548.0442310834605,1155.0,204.0,89.0
280003004,16,16,01373a44ae81de4d61df10ef89b88cb5eccb6c9edb411b1ef226ad08e162daed,True,1.0,341.7402746538685,False,True,True,5467.844394461896,341.7402746538685,0.7723047999999153,18,,all_cleared,4127.844394461897,1065.0,192.0,83.0
280003005,16,16,f80a7d653748daf070076ae91ef871b39e469c67d99968aa030f75d85206488d,True,1.0,359.52612808373436,False,True,True,5752.41804933975,359.52612808373436,0.8336307000000716,17,,all_cleared,4342.418049339749,1125.0,205.0,80.0
